HouseID,SizeSqFt,Bedrooms,Bathrooms,Location,PriceUSD,RentUSD
683,2060,1,3,Phoenix,743660,6890
684,4008,3,3,San Antonio,1090176,5030
685,1784,4,2,Chicago,567312,5638
686,4204,4,1,Philadelphia,1921228,7260
687,3692,4,1,San Diego,1347580,3340
688,1774,4,2,Philadelphia,796526,6016
689,2306,2,1,Dallas,901646,4355
690,4302,3,3,Phoenix,864702,7000
691,1729,2,1,Houston,316407,2904
692,4139,3,1,San Diego,1812882,5829
693,3117,2,1,Philadelphia,623400,4847
694,1073,5,3,Chicago,166315,594
695,3428,2,3,Phoenix,586188,4997
696,768,2,2,San Jose,377088,1078
697,4816,2,1,San Jose,1825264,5757
698,2480,3,3,New York,1235040,6996
699,620,5,1,Chicago,103540,219
700,995,5,1,New York,321385,2665
701,1704,3,2,Philadelphia,194256,1067
702,4889,3,1,San Antonio,2112048,14552
703,4559,2,1,New York,1103278,9269
704,828,3,3,San Diego,343620,1409
705,1194,1,3,Houston,231636,2284
706,1149,1,2,Chicago,451557,3253
707,4820,3,2,San Diego,1682180,7924
708,4920,1,2,Phoenix,1825320,5410
709,2604,3,1,Philadelphia,591108,2657
710,4071,3,2,Houston,1428921,6755
711,2839,1,3,Dallas,346358,861
712,3368,3,1,Los Angeles,959880,6540
713,4788,3,2,Chicago,1134756,3909
714,1659,2,2,New York,268758,2614
715,3755,5,2,Los Angeles,724715,3716
716,3296,1,3,Houston,1199744,10154
717,3053,2,1,Chicago,1285313,2597
718,1479,3,2,San Diego,511734,3717
719,895,3,1,San Jose,167365,1013
720,513,4,3,Phoenix,172881,1173
721,4741,1,2,New York,905531,8187
722,4554,4,1,Chicago,564696,2161
723,853,3,2,Los Angeles,107478,819
724,4720,1,3,Houston,509760,3862
725,4860,4,1,Dallas,1112940,8801
726,2029,3,2,Chicago,677686,6094
727,3418,3,1,Houston,485356,2283
728,1974,1,1,Los Angeles,341502,1609
729,3783,3,2,Philadelphia,1743963,6521
730,3219,5,3,San Diego,1490397,11456
731,1383,2,1,San Jose,681819,4078
732,2190,2,3,Houston,834390,3666
733,2576,4,2,Philadelphia,906752,7060
734,2756,5,2,Philadelphia,394108,799
735,4669,5,2,Philadelphia,527597,2651
736,4562,2,2,Phoenix,1391410,4159
737,3890,3,2,San Diego,1859420,18578
738,4310,2,2,Chicago,1926570,5503
739,4414,3,2,San Jose,547336,1509
740,4470,4,3,New York,724140,6514
741,4377,5,3,Phoenix,726582,4599
742,720,4,3,Los Angeles,147600,550
743,4600,1,1,San Antonio,892400,4829
744,4470,2,1,San Diego,1801410,5605
745,1931,4,2,Chicago,420958,2169
746,557,2,2,New York,235611,2111
747,4096,1,1,San Antonio,1818624,16458
748,3063,2,1,San Diego,1200696,9341
749,1867,1,2,Phoenix,673987,2123
750,3333,3,3,Phoenix,646602,6231
751,4116,2,2,Houston,1918056,4665
752,2221,4,2,San Jose,266520,1645
753,3823,1,3,Los Angeles,971042,3388
754,543,2,2,San Antonio,181905,1119
755,1406,2,2,Houston,355718,1601
756,2783,5,2,San Diego,729146,1588
757,4326,1,3,San Jose,1583316,8953
758,3131,2,1,San Antonio,807798,5950
759,4108,4,3,San Antonio,534040,2850
760,2748,5,3,Houston,904092,6147
761,688,4,3,Dallas,102512,424
762,954,4,2,Houston,464598,4528
763,737,1,2,San Antonio,238051,1114
764,1722,5,2,Los Angeles,272076,578
765,3462,1,3,Dallas,862038,6608
766,745,2,1,Philadelphia,102810,362
767,1434,2,2,San Antonio,676848,4824
768,1938,4,2,San Jose,339150,2843
769,2922,5,3,Phoenix,417846,1799
770,3966,1,2,New York,547308,4680
771,4055,4,2,Los Angeles,981310,9117
772,2672,5,1,San Antonio,285904,1751
773,2639,1,2,Houston,1232413,4697
774,1519,2,2,San Diego,442029,3436
775,3094,1,1,Los Angeles,1463462,4904
776,2513,5,2,Los Angeles,786569,5442
777,1662,2,1,Chicago,500262,3833
778,1805,3,1,Chicago,687705,6658
779,3438,4,2,Phoenix,1168920,11323
780,1575,2,1,San Diego,303975,2120
781,3933,4,2,San Antonio,904590,6959
782,3916,2,1,Los Angeles,1366684,8353
783,2457,5,2,Chicago,309582,973
784,1852,3,3,Philadelphia,683388,2486
785,4037,2,3,Philadelphia,1295877,11834
786,2090,3,2,San Jose,965580,6877
787,3318,3,3,Houston,481110,977
788,679,1,1,Dallas,249872,774
789,1019,2,3,San Diego,275130,2351
790,4253,2,1,Phoenix,1309924,3979
791,3326,1,1,Philadelphia,1390268,7309
792,2352,3,2,New York,1004304,5643
793,1313,4,3,San Diego,148369,819
794,4738,4,1,Chicago,1246094,7482
795,2438,2,2,San Diego,438840,1254
796,2615,2,1,Philadelphia,339950,2101
797,1362,5,2,San Diego,315984,1454
798,4308,3,3,Phoenix,956376,3510
799,3158,1,2,Dallas,1266358,3376
800,3464,2,1,Philadelphia,575024,1165
801,3140,4,1,San Antonio,963980,5939
802,2387,5,3,Phoenix,1164856,10195
803,4059,5,1,Houston,1928025,10012
804,2270,5,2,Los Angeles,710510,3012
805,4394,2,3,San Diego,514098,1837
806,4231,2,2,San Antonio,1404692,8454
807,2526,4,3,San Diego,954828,8652
808,3417,4,2,San Jose,1072938,6419
809,1102,3,3,San Antonio,159790,1177
810,876,3,3,San Jose,225132,1630
811,1909,3,1,San Diego,500158,2682
812,3818,3,2,Dallas,1416478,7681
813,2330,2,1,Philadelphia,314550,1780
814,3827,5,1,Houston,1063906,9009
815,719,1,2,Phoenix,181188,893
816,1231,5,3,San Jose,403768,1677
817,4435,5,3,New York,660815,3287
818,3962,1,2,San Diego,1291612,8946
819,1215,4,1,Chicago,512730,4847
820,4361,3,1,Dallas,1356271,5178
821,3436,3,1,Dallas,828076,1835
822,1662,2,1,New York,239328,1008
823,603,5,3,Houston,257481,1047
824,1423,2,1,New York,589122,5855
825,3447,3,1,Houston,1089252,6619
826,2071,4,1,New York,648223,4115
827,3858,3,3,Chicago,979932,5746
828,3108,1,3,Philadelphia,313908,1954
829,2361,2,2,Chicago,401370,2282
830,1438,4,2,Houston,585266,2754
831,1993,4,2,Houston,338810,2488
832,3376,4,2,Houston,489520,1813
833,4344,5,2,Los Angeles,438744,4068
834,1850,2,1,Phoenix,806600,3808
835,548,1,1,New York,159468,439
836,4979,2,1,Chicago,1005758,2319
837,830,3,3,Los Angeles,126990,1222
838,2335,5,3,San Antonio,459995,2011
839,1416,2,3,Los Angeles,250632,1786
840,4430,4,2,San Jose,1142940,5589
841,4031,3,2,Philadelphia,1942942,5811
842,2122,5,2,San Jose,468962,3423
843,2530,5,3,San Jose,1249820,10244
844,3908,3,3,Houston,726888,4123
845,2232,3,3,Dallas,948600,9121
846,2422,4,1,San Diego,835590,3916
847,3109,3,1,Chicago,718179,6625
848,2879,4,1,San Jose,351238,2739
849,624,5,1,Phoenix,162240,1471
850,3872,3,2,New York,747296,2222
851,3829,4,3,Philadelphia,639443,2926
852,2892,3,2,Chicago,338364,2884
853,1407,3,1,San Diego,682395,3179
854,1422,1,3,Phoenix,410958,2199
855,1920,3,2,Chicago,443520,4177
856,3497,1,1,San Diego,1615614,15772
857,3769,3,1,Phoenix,1273922,11103
858,1053,5,3,Philadelphia,515970,4682
859,3030,3,1,Houston,324210,3068
860,3997,1,2,Chicago,843367,4230
861,1321,3,1,Los Angeles,352707,1404
862,2213,3,1,San Diego,604149,2240
863,3043,5,2,New York,1357178,8737
864,4513,2,2,Houston,1575037,4600
865,4465,5,1,New York,1647585,11424
866,1370,2,2,San Antonio,278110,719
867,1724,3,1,Los Angeles,479272,3017
868,3015,1,3,Dallas,1326600,6711
869,1116,2,1,Los Angeles,119412,782
870,2069,1,3,Los Angeles,780013,6743
871,3888,3,2,Chicago,536544,2718
872,4276,3,1,Philadelphia,466084,2420
873,3352,3,3,Philadelphia,898336,6272
874,2658,5,1,Los Angeles,550206,2767
875,1131,5,2,San Diego,117624,750
876,1612,1,1,Houston,570648,2544
877,4934,1,1,San Jose,1771306,6209
878,2953,4,1,Los Angeles,1334756,10837
879,3173,5,2,San Diego,745655,6954
880,2542,3,3,San Diego,981212,3982
881,3312,4,1,Chicago,940608,6496
882,2676,5,2,San Diego,548580,4363
883,1718,3,2,San Antonio,855564,7256
884,2580,4,2,San Antonio,1215180,8721
885,1393,5,2,Los Angeles,338499,1830
886,1813,3,2,Chicago,181300,380
887,1397,1,1,San Diego,452628,1339
888,3202,5,1,Los Angeles,1562576,10313
889,2068,3,1,New York,626604,4520
890,867,3,2,Phoenix,255765,2455
891,2817,4,3,Los Angeles,1329624,12918
892,3238,3,3,Phoenix,803024,2626
893,1631,1,3,San Diego,322938,1552
894,663,3,3,Chicago,78897,713
895,4347,2,2,Chicago,1782270,11173
896,4321,1,1,Los Angeles,1127781,7732
897,4484,1,2,Houston,1950540,16800
898,1813,2,1,Houston,882931,3920
899,3542,1,2,Chicago,1696618,6683
900,4346,5,3,Dallas,630170,2179
901,2618,2,1,San Antonio,560252,5416
902,2129,4,1,San Antonio,1032565,6441
903,1013,2,1,New York,147898,756
904,2871,3,1,Los Angeles,1309176,6297
905,4321,1,1,Chicago,1706795,16015
906,2781,1,3,San Antonio,714717,4532
907,1215,3,1,San Diego,523665,4531
908,1630,2,2,Philadelphia,533010,1321
909,1504,1,3,San Jose,261696,2455
910,2220,4,2,San Diego,748140,6122
911,3985,5,1,San Jose,1805205,9355
912,1349,4,2,San Diego,513969,4332
913,4584,3,1,Phoenix,985560,3199
914,4234,5,2,New York,1579282,7810
915,2140,5,1,San Antonio,755420,4065
916,1646,2,1,San Diego,776912,6494
917,4546,3,1,Phoenix,2227540,21421
918,4871,3,1,San Antonio,1812012,4947
919,1610,5,2,San Diego,486220,4338
920,4514,1,2,New York,1764974,8844
921,1539,1,1,Houston,589437,1618
922,1497,2,2,Chicago,232035,2137
923,1907,1,2,Phoenix,337539,1680
924,4273,3,2,Phoenix,1162256,10886
925,875,5,3,New York,146125,1156
926,1335,4,1,Houston,648810,2785
927,1590,4,2,Phoenix,521520,3830
928,1778,3,2,Philadelphia,776986,6689
929,4496,2,2,Phoenix,1470192,14650
930,3552,1,2,Philadelphia,1609056,10378
931,3167,3,2,Phoenix,389541,993
932,2181,2,1,San Jose,905115,2655
933,4469,4,2,San Jose,1957422,3964
934,2489,1,3,Dallas,808925,5154
935,588,3,2,Los Angeles,115248,533
936,3059,2,3,Philadelphia,1024765,4825
937,1211,4,1,Philadelphia,554638,1137
938,3478,4,1,Chicago,1227734,8768
939,787,2,1,Houston,201472,1381
940,2515,1,1,New York,855100,4243
941,2502,5,3,Houston,502902,2028
942,2580,1,3,Phoenix,650160,1689
943,3806,3,2,Houston,1157024,11416
944,4220,4,1,Phoenix,2050920,19082
945,3880,4,3,San Antonio,508280,4733
946,2493,5,3,Los Angeles,531009,1892
947,4794,1,3,Los Angeles,1001946,7651
948,1249,5,1,San Diego,327238,1936
949,4834,1,3,San Jose,1716070,12073
950,3300,2,1,San Jose,1630200,13301
951,3447,4,3,San Diego,492921,2655
952,805,1,2,Los Angeles,96600,910
953,4027,5,1,New York,1796042,12254
954,813,4,1,San Diego,157722,601
955,3045,2,2,Los Angeles,587685,1231
956,1019,3,2,Dallas,495234,2863
957,2534,1,3,Dallas,1041474,5814
958,3385,5,1,Phoenix,1546945,12087
959,3780,4,2,Philadelphia,446040,3189
960,2254,5,3,San Diego,743820,5739
961,1242,3,2,Phoenix,269514,2224
962,4554,5,2,Chicago,519156,4167
963,946,3,3,Dallas,384076,2242
964,664,5,2,San Antonio,126824,940
965,3089,4,2,Phoenix,1062616,2508
966,4758,4,2,San Diego,1622478,11091
967,4465,1,3,Chicago,2053900,10682
968,1120,2,3,Los Angeles,461440,1328
969,3218,1,1,San Antonio,846334,2796
970,1086,3,3,San Jose,480012,3176
971,3605,3,3,San Diego,775075,3665
972,2758,1,1,Houston,504714,4546
973,3983,3,3,San Diego,1549387,14769
974,2648,1,3,Los Angeles,558728,1753
975,1148,1,1,Dallas,450016,1664
976,1638,4,3,Los Angeles,435708,2233
977,503,3,3,Philadelphia,69414,654
978,3973,3,3,Houston,611842,5584
979,3164,2,2,San Antonio,1512392,8950
980,4442,3,3,San Jose,550808,1857
981,4585,3,1,San Jose,719845,4255
982,3913,4,2,Los Angeles,806078,3577
983,3087,3,3,Chicago,1447803,3155
984,2158,4,3,San Jose,772564,4848
985,4255,1,1,Dallas,1055240,2794
986,1753,3,3,Los Angeles,603032,2875
987,3582,3,2,Philadelphia,992214,6687
988,4926,4,2,Philadelphia,906384,3929
989,2074,1,1,Houston,394060,3388
990,933,3,3,Philadelphia,236049,1817
991,2709,1,3,New York,1300320,5972
992,675,4,3,Los Angeles,258525,1798
993,601,5,1,Los Angeles,118998,377
994,4776,1,2,New York,2106216,8446
995,1771,3,1,Dallas,474628,1701
996,4414,1,1,Chicago,1257990,3928
997,3794,2,3,Phoenix,1790768,7056
998,1129,4,2,Houston,379344,1241
999,964,4,1,San Diego,406808,956
1000,1001,2,2,San Jose,286286,1024
1001,1345,1,1,Philadelphia,404845,2824
1002,2393,5,2,San Diego,1131889,2898
1003,4508,1,1,Los Angeles,1658944,7973
1004,3928,4,3,San Antonio,479216,2739
1005,1501,1,1,New York,691961,6693
1006,4803,5,1,San Antonio,922176,2708
1007,2354,5,3,Philadelphia,962786,7714
1008,2001,2,3,Los Angeles,456228,3576
1009,3482,5,1,Philadelphia,870500,6114
1010,1216,1,3,San Diego,328320,1595
1011,1127,1,1,San Diego,562373,4805
1012,4352,5,1,New York,578816,2385
1013,3240,5,1,Dallas,780840,6077
1014,773,5,3,San Diego,383408,1463
1015,2467,4,2,Dallas,342913,3237
1016,1443,4,3,New York,411255,3016
1017,4425,3,3,Chicago,464625,2260
1018,4774,4,1,Dallas,2258102,17391
1019,1158,4,1,Philadelphia,456252,4510
1020,1301,2,1,New York,624480,1374
1021,3573,4,3,Los Angeles,896823,7321
1022,2880,5,3,Philadelphia,408960,3427
1023,2088,4,2,San Antonio,233856,492
1024,1254,5,3,Los Angeles,482790,2620
1025,2714,5,1,San Diego,1194160,3689
1026,4646,2,3,San Diego,622564,2417
1027,2330,1,1,Philadelphia,316880,2558
1028,4443,2,3,Philadelphia,1088535,2378
1029,3237,1,2,New York,521157,2247
1030,3841,2,2,Los Angeles,1609379,8042
1031,3045,2,2,Chicago,1214955,9662
1032,1452,4,2,Philadelphia,554664,3247
1033,4401,3,2,San Diego,1795608,6959
1034,4071,4,1,Los Angeles,1400424,6607
1035,2876,3,3,Los Angeles,431400,2366
1036,1064,5,2,San Antonio,505400,4600
1037,2591,2,2,Philadelphia,865394,7206
1038,1911,3,1,Houston,334425,1772
1039,4394,5,1,San Diego,1195168,3104
1040,2860,3,1,Houston,411840,3545
1041,4772,2,1,Houston,1441144,3043
1042,3592,2,3,San Jose,1257200,8957
1043,2466,1,2,San Jose,310716,1851
1044,3180,5,3,San Jose,556500,1897
1045,4577,4,3,Los Angeles,1016094,7296
1046,2331,2,2,New York,407925,947
1047,4367,5,2,San Antonio,1877810,9116
1048,2482,1,1,San Jose,382228,2460
1049,1577,3,2,San Antonio,726997,4158
1050,4839,5,2,Los Angeles,2332398,21893
1051,3925,5,3,Phoenix,792850,5132
1052,641,4,2,San Antonio,109611,297
1053,3057,2,1,San Antonio,776478,4426
1054,3340,4,3,Philadelphia,454240,3948
1055,2854,4,3,Los Angeles,468056,4408
1056,4695,2,2,Philadelphia,1478925,11717
1057,1793,2,1,Houston,710028,6145
1058,4811,2,1,Houston,1486599,3005
1059,2615,3,1,Chicago,1273505,7171
1060,1232,3,2,Chicago,161392,964
1061,4352,1,1,Dallas,1323008,13174
1062,2098,2,1,New York,891650,4763
1063,1763,5,2,Chicago,793350,4186
1064,1043,2,1,San Antonio,294126,2167
1065,617,2,2,Dallas,209780,1603
1066,3927,3,1,Dallas,1778931,10982
1067,4201,5,1,San Jose,1777023,7565
1068,1362,1,2,San Jose,637416,2405
1069,1481,3,1,Phoenix,478363,4643
1070,2819,4,1,San Diego,1344663,8157
1071,4514,5,2,Houston,469456,1305
1072,4798,2,2,Philadelphia,513386,2991
1073,793,4,2,Philadelphia,381433,3082
1074,4786,5,1,Philadelphia,1105566,6301
1075,4805,2,2,Philadelphia,1580845,13225
1076,1368,5,1,Dallas,596448,1250
1077,2985,2,1,Philadelphia,1474590,6256
1078,1121,5,3,New York,331816,3277
1079,3503,1,3,Dallas,700600,5263
1080,4449,5,1,New York,2028744,10965
1081,1964,3,1,Phoenix,282816,1027
1082,3837,1,3,Houston,422070,1956
1083,1120,5,1,New York,502880,1106
1084,3353,5,1,New York,932134,8329
1085,512,2,1,San Antonio,231936,593
1086,3303,1,2,San Antonio,1235322,4336
1087,500,4,3,Chicago,147500,731
1088,974,5,1,Los Angeles,211358,1388
1089,2501,4,2,Philadelphia,675270,6671
1090,3424,2,1,Phoenix,499904,3490
1091,4379,5,2,San Jose,652471,2190
1092,1696,3,1,San Diego,656352,2812
1093,4512,2,2,Houston,1010688,3902
1094,3960,3,1,San Jose,629640,4117
1095,1763,5,3,San Diego,357889,3110
1096,2560,5,3,Phoenix,732160,2542
1097,810,5,1,San Antonio,283500,2559
1098,2966,4,3,San Antonio,646588,3079
1099,2132,5,1,Chicago,573508,1767
1100,2583,2,3,Chicago,625086,4631
1101,4711,5,2,San Antonio,1248415,5642
1102,1596,3,3,San Diego,775656,4261
1103,3111,4,1,San Diego,936411,3912
1104,1001,5,1,Los Angeles,432432,1469
1105,867,5,2,San Jose,250563,1997
1106,1025,4,3,Philadelphia,282900,2562
1107,4577,5,3,Houston,956593,8168
1108,2759,5,2,Philadelphia,929783,5759
1109,4873,2,2,San Antonio,998965,2225
1110,3531,4,1,Houston,925122,4567
1111,3018,2,2,Phoenix,1035174,6688
1112,4150,2,2,Phoenix,1411000,13096
1113,3925,1,2,Dallas,431750,2660
1114,1876,2,2,Chicago,375200,2712
1115,3290,5,3,Phoenix,1569330,7040
1116,1513,3,1,Los Angeles,428179,872
1117,4028,3,1,San Diego,745180,7182
1118,1976,3,1,New York,262808,1285
1119,2091,4,3,San Antonio,1016226,2981
1120,807,2,1,Dallas,187224,517
1121,4970,4,1,San Diego,2117220,18126
1122,781,5,1,San Jose,207746,1206
1123,3677,3,3,Dallas,816294,5707
1124,3799,2,2,Houston,854775,5330
1125,3482,1,1,Dallas,602386,4803
1126,667,4,3,Phoenix,278139,1981
1127,2741,4,3,San Antonio,589315,4729
1128,2997,3,3,Dallas,923076,8856
1129,4791,3,3,San Antonio,919872,6039
1130,1675,3,1,Houston,490775,3198
1131,4760,3,2,San Antonio,1318520,5182
1132,802,4,1,Philadelphia,334434,1339
1133,1233,1,2,New York,448812,2714
1134,1172,4,2,Houston,550840,3126
1135,3813,4,2,New York,960876,6807
1136,4155,1,2,Houston,444585,3251
1137,3499,4,1,Houston,1207155,7391
1138,4222,2,3,Phoenix,1490366,9999
1139,1889,1,1,Philadelphia,727265,7097
1140,1302,1,3,Los Angeles,274722,2248
1141,2119,2,1,San Diego,355992,3537
1142,4783,4,2,Dallas,487866,4715
1143,3686,2,2,Dallas,788804,3060
1144,1130,4,3,San Jose,299450,853
1145,2493,1,1,San Jose,924903,3142
1146,559,5,2,Houston,213538,615
1147,2891,2,1,New York,624456,5990
1148,4666,1,3,Dallas,1749750,7728
1149,4119,1,1,San Antonio,757896,6754
1150,4135,5,3,Houston,1058560,7160
1151,542,4,1,San Jose,196746,1192
1152,966,2,1,San Diego,389298,3643
1153,553,3,2,San Antonio,183596,1129
1154,1758,4,3,Houston,687378,2315
1155,1066,2,1,Los Angeles,441324,2624
1156,1390,1,3,Dallas,389200,1172
1157,2056,3,1,New York,602408,2766
1158,4552,3,1,San Diego,559896,2172
1159,1813,3,2,San Diego,320901,3076
1160,1187,2,1,Los Angeles,563825,3880
1161,3525,1,3,New York,1321875,7468
1162,2736,2,1,San Jose,834480,5959
1163,2717,2,2,Los Angeles,1027026,6656
1164,4220,4,3,Philadelphia,730060,5780
1165,2219,2,2,New York,796621,3286
1166,837,2,1,Phoenix,127224,698
1167,4663,5,1,Dallas,2014416,9157
1168,4309,2,3,Phoenix,1486605,12629
1169,2740,2,2,Los Angeles,276740,892
1170,4997,1,2,Houston,2128722,9685
1171,4261,2,2,New York,1802403,5276
1172,4407,5,1,Houston,1991964,4250
1173,4765,3,3,Philadelphia,1653455,8341
1174,4411,3,2,Chicago,2064348,19918
1175,1821,5,2,Philadelphia,819450,7325
1176,1073,1,3,Dallas,192067,1617
1177,2736,3,2,Los Angeles,905616,3380
1178,4199,3,2,New York,1188317,7403
1179,4815,4,3,New York,1998225,11764
1180,2324,3,3,Dallas,237048,1811
1181,1047,4,2,Los Angeles,148674,1019
1182,4052,2,2,Philadelphia,534864,4889
1183,3231,3,2,Phoenix,1305324,10380
1184,4415,3,1,New York,1514345,7850
1185,3190,5,3,New York,1585430,14288
1186,4954,4,3,Los Angeles,827318,3930
1187,848,3,1,Dallas,312064,2963
1188,1568,2,1,Philadelphia,185024,432
1189,3288,5,1,Houston,687192,5938
1190,4881,5,1,Los Angeles,507624,2191
1191,2466,5,2,Los Angeles,564714,5559
1192,3998,2,3,San Jose,687656,4913
1193,4331,3,2,Phoenix,1797365,10848
1194,822,5,2,Los Angeles,402780,1417
1195,4032,5,2,Chicago,1459584,5786
1196,1664,1,3,Dallas,668928,4455
1197,1257,3,2,Houston,470118,4237
1198,1597,4,3,Houston,346549,1760
1199,542,3,2,San Jose,54742,112
1200,1931,2,1,New York,691298,2713
1201,2603,3,1,Chicago,499776,1395
1202,2089,1,1,New York,626700,5801
1203,4593,3,3,New York,721101,6370
1204,3698,1,1,Los Angeles,832050,3796
1205,1385,3,3,San Jose,644025,4080
1206,2929,1,2,Chicago,972428,2067
1207,4388,1,2,Houston,1430488,3282
1208,4019,1,3,Philadelphia,1860797,9161
1209,829,4,1,New York,359786,2901
1210,1508,2,3,Los Angeles,235248,2317
1211,1379,3,3,Houston,328202,1732
1212,2397,4,3,Chicago,812583,7434
1213,4450,3,2,San Antonio,1308300,10174
1214,515,1,1,Chicago,204455,2016
1215,3583,4,3,San Jose,1193139,10917
1216,1569,2,2,Phoenix,349887,2028
1217,3364,5,3,San Diego,1355692,9613
1218,1817,3,2,Dallas,183517,1586
1219,717,4,1,Chicago,218685,461
1220,1114,3,1,Phoenix,255106,705
1221,3076,1,1,New York,935104,6415
1222,4440,2,1,Houston,1229880,6961
1223,4177,3,2,Houston,668320,6511
1224,4638,4,2,Philadelphia,1729974,15691
1225,3946,1,2,San Antonio,1089096,6236
1226,3168,5,3,Chicago,1409760,10228
1227,3108,2,2,Dallas,494172,2556
1228,1466,2,3,Philadelphia,650904,1640
1229,552,3,1,San Antonio,126960,660
1230,558,2,3,Phoenix,252774,1989
1231,4222,1,3,San Diego,569970,5105
1232,4461,3,3,Phoenix,1623804,6597
1233,1215,4,2,Los Angeles,340200,1712
1234,4691,4,2,Chicago,1130531,6460
1235,1394,3,1,San Antonio,334560,1864
1236,4106,5,3,Los Angeles,1667036,8542
1237,3057,3,1,San Jose,409638,1163
1238,2747,5,1,Chicago,684003,5994
1239,930,2,1,Dallas,265980,863
1240,3588,1,2,San Antonio,1234272,10167
1241,3777,4,3,San Jose,1042452,6661
1242,557,1,1,San Diego,121983,650
1243,1874,2,1,San Jose,599680,1675
1244,4479,2,1,Houston,1558692,15154
1245,734,4,2,Phoenix,326630,2311
1246,597,1,1,Chicago,213726,1684
1247,922,4,3,San Antonio,339296,961
1248,2934,2,3,Philadelphia,1381914,9044
1249,3991,2,3,San Diego,1911689,19099
1250,849,2,1,San Diego,133293,1039
1251,3537,1,3,Philadelphia,1234413,7362
1252,4315,4,2,San Antonio,2084145,16100
1253,1882,2,1,Dallas,594712,4697
1254,2632,4,2,San Jose,834344,7010
1255,2590,3,1,San Jose,1191400,11567
1256,555,3,1,San Antonio,116550,1132
1257,1573,5,3,San Diego,783354,7267
1258,1752,1,1,San Antonio,315360,2598
1259,2965,3,1,San Diego,1014030,6714
1260,1479,2,1,New York,245514,1207
1261,4898,3,2,San Antonio,2444102,7558
1262,1299,1,2,Los Angeles,591045,4785
1263,2159,1,1,Houston,662813,3588
1264,935,3,3,Phoenix,247775,1618
1265,4466,1,1,Dallas,1107568,9004
1266,4799,2,3,San Diego,1646057,5688
1267,662,4,2,New York,219784,2004
1268,2231,3,1,Chicago,423890,1290
1269,2027,5,3,San Antonio,987149,7786
1270,2184,5,1,Chicago,294840,2639
1271,2193,5,3,Houston,609654,2174
1272,3052,3,1,San Jose,766052,3720
1273,3359,1,3,Chicago,799442,7044
1274,1591,1,1,Phoenix,391386,3259
1275,1561,5,2,San Jose,179515,777
1276,4054,1,3,Dallas,1670248,12980
1277,1565,1,3,New York,524275,4396
1278,2900,1,1,New York,1194800,7231
1279,2172,5,1,Los Angeles,927444,5719
1280,1620,3,1,San Antonio,408240,4036
1281,3785,4,2,Philadelphia,1339890,11324
1282,2764,3,3,Phoenix,649540,5501
1283,1778,4,2,Houston,284480,1873
